filename,has_store_name,has_store_address,has_store_tax_id,has_date,has_amount,has_amount_words,has_signature,has_mfu_name,has_mfu_address,has_mfu_tax_id,label
C10_rot_random_6.jpg,1,1,1,1,1,1,1,1,1,1,1
C1_rot45_ccw_0.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot45_ccw_1.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot45_ccw_2.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot45_ccw_3.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot45_ccw_4.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot45_ccw_5.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot45_ccw_6.jpg,1,1,1,1,0,0,0,0,0,0,0
C1_rot45_cw_0.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot45_cw_1.jpg,1,1,1,1,0,0,1,0,0,0,0
C1_rot45_cw_2.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot45_cw_3.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot45_cw_4.jpg,1,1,0,1,1,0,0,0,0,0,0
C1_rot45_cw_5.jpg,1,1,0,1,1,1,1,1,0,1,0
C1_rot45_cw_6.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot90_cw_0.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot90_cw_1.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot90_cw_2.jpg,1,1,0,1,0,0,0,0,0,0,0
C1_rot90_cw_3.jpg,1,1,1,1,1,1,0,1,1,1,0
C1_rot90_cw_4.jpg,1,1,1,1,0,0,0,0,0,0,0
C1_rot90_cw_5.jpg,1,0,0,1,0,1,1,1,0,1,0
C1_rot90_cw_6.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot_random_0.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot_random_1.jpg,1,1,1,1,0,0,1,0,0,0,0
C1_rot_random_2.jpg,1,1,1,1,0,1,1,1,1,1,0
C1_rot_random_3.jpg,0,1,0,0,0,1,1,0,0,0,0
C1_rot_random_4.jpg,1,1,1,1,1,1,1,1,1,1,0
C1_rot_random_5.jpg,1,1,1,1,0,1,1,1,1,1,0
C1_rot_random_6.jpg,1,1,1,1,1,1,1,1,1,1,0
C2.jpg,1,1,1,1,1,1,1,1,1,1,1
C2_rot45_ccw_0.jpg,1,1,1,1,1,1,1,1,0,1,1
C2_rot45_ccw_1.jpg,1,1,1,1,1,1,1,1,1,1,1
C2_rot45_ccw_2.jpg,1,0,1,1,0,1,0,0,0,0,1
C2_rot45_ccw_3.jpg,1,0,1,0,0,1,0,0,0,0,1
C2_rot45_ccw_4.jpg,1,1,1,1,1,0,1,0,0,0,1
C2_rot45_ccw_5.jpg,1,0,1,0,1,1,0,0,0,0,1
C2_rot45_ccw_6.jpg,1,1,0,1,1,1,0,0,0,0,1
C2_rot45_cw_0.jpg,1,1,0,0,0,1,0,0,0,0,1
C2_rot45_cw_1.jpg,1,1,0,1,1,1,1,1,1,1,1
C2_rot45_cw_2.jpg,1,1,1,1,0,0,0,0,0,0,1
C2_rot45_cw_3.jpg,1,0,1,0,0,1,1,1,1,1,1
C2_rot45_cw_4.jpg,1,0,1,0,0,1,1,1,0,1,1
C2_rot45_cw_5.jpg,1,1,0,0,0,0,0,0,0,0,1
C2_rot45_cw_6.jpg,1,1,1,1,1,1,1,1,1,1,1
C2_rot90_cw_0.jpg,0,0,0,0,0,1,1,1,1,1,1
C2_rot90_cw_1.jpg,1,1,1,0,0,0,0,0,0,0,1
C2_rot90_cw_2.jpg,1,1,0,1,1,1,1,1,1,1,1
C2_rot90_cw_3.jpg,1,1,0,0,0,0,0,0,0,0,1
C2_rot90_cw_4.jpg,1,1,1,1,0,1,1,1,1,1,1
C2_rot90_cw_5.jpg,1,1,0,0,0,0,0,0,0,0,1
C2_rot90_cw_6.jpg,1,1,1,0,0,0,0,0,0,0,1
C2_rot_random_0.jpg,1,1,1,0,0,0,0,0,0,0,1
C2_rot_random_1.jpg,1,1,1,1,1,1,1,1,1,1,1
C2_rot_random_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C2_rot_random_3.jpg,1,1,1,1,1,1,1,1,1,1,1
C2_rot_random_4.jpg,1,1,1,1,1,1,1,1,1,1,1
C2_rot_random_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C2_rot_random_6.jpg,1,0,0,1,0,1,0,0,0,0,1
C3.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot45_ccw_0.jpg,1,0,0,1,1,1,1,0,0,0,1
C3_rot45_ccw_1.jpg,1,1,0,1,0,0,1,0,0,0,1
C3_rot45_ccw_2.jpg,1,1,0,1,1,0,1,0,0,0,1
C3_rot45_ccw_3.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot45_ccw_4.jpg,1,1,0,1,1,1,1,1,1,1,1
C3_rot45_ccw_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot45_ccw_6.jpg,1,1,0,1,0,0,1,0,0,0,1
C3_rot45_cw_0.jpg,1,1,1,1,1,0,1,1,1,1,1
C3_rot45_cw_1.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot45_cw_2.jpg,1,1,1,1,1,0,1,1,1,1,1
C3_rot45_cw_3.jpg,1,1,0,0,0,0,0,0,0,0,1
C3_rot45_cw_4.jpg,1,1,1,1,1,0,0,0,0,0,1
C3_rot45_cw_5.jpg,1,0,0,1,0,0,0,0,0,0,1
C3_rot45_cw_6.jpg,0,1,1,1,1,0,0,0,0,0,1
C3_rot90_cw_0.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot90_cw_1.jpg,1,0,1,1,0,1,1,1,1,1,1
C3_rot90_cw_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot90_cw_3.jpg,1,1,1,0,0,0,1,0,0,0,1
C3_rot90_cw_4.jpg,1,0,1,1,0,1,1,1,1,1,1
C3_rot90_cw_5.jpg,1,1,0,1,0,0,1,0,0,0,1
C3_rot90_cw_6.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot_random_0.jpg,1,1,0,1,1,1,1,1,1,1,1
C3_rot_random_1.jpg,1,0,1,0,0,1,0,0,0,0,1
C3_rot_random_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot_random_3.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot_random_4.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot_random_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C3_rot_random_6.jpg,1,1,0,1,1,1,1,1,1,1,1
C4.jpg,1,1,1,1,1,1,1,1,1,1,1
C4_rot45_ccw_0.jpg,1,1,1,1,1,0,1,0,1,1,1
C4_rot45_ccw_1.jpg,0,0,0,0,0,0,0,0,0,0,1
C4_rot45_ccw_2.jpg,1,0,0,1,0,1,1,1,1,1,1
C4_rot45_ccw_3.jpg,0,1,0,0,0,0,1,0,0,0,1
C4_rot45_ccw_4.jpg,1,0,0,1,0,1,1,1,1,1,1
C4_rot45_ccw_5.jpg,1,0,0,1,0,1,1,1,1,1,1
C4_rot45_ccw_6.jpg,1,1,0,1,0,0,1,0,0,0,1
C4_rot45_cw_0.jpg,1,1,0,1,0,0,0,0,0,0,1
C4_rot45_cw_1.jpg,1,1,0,1,0,0,1,0,0,0,1
C4_rot45_cw_2.jpg,1,1,1,1,0,0,1,0,0,0,1
C4_rot45_cw_3.jpg,0,0,0,0,0,0,0,0,0,0,1
C4_rot45_cw_4.jpg,1,1,1,1,1,1,1,0,1,1,1
C4_rot45_cw_5.jpg,1,0,1,0,0,0,0,0,0,0,1
C4_rot45_cw_6.jpg,1,1,1,1,1,1,1,0,1,1,1
C4_rot90_cw_0.jpg,1,0,0,1,0,1,0,1,0,0,1
C4_rot90_cw_1.jpg,1,1,1,0,1,1,1,0,0,1,1
C4_rot90_cw_2.jpg,1,1,0,1,1,1,1,1,1,1,1
C4_rot90_cw_3.jpg,1,1,1,0,0,0,1,0,0,0,1
C4_rot90_cw_4.jpg,1,1,1,0,0,0,0,0,0,0,1
C4_rot90_cw_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C4_rot90_cw_6.jpg,1,0,1,0,0,0,1,0,1,0,1
C4_rot_random_0.jpg,1,0,1,1,0,1,1,1,1,1,1
C4_rot_random_1.jpg,1,0,0,1,0,1,1,1,1,1,1
C4_rot_random_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C4_rot_random_3.jpg,1,1,1,1,1,1,1,1,1,1,1
C4_rot_random_4.jpg,1,1,1,1,0,0,1,0,0,0,1
C4_rot_random_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C4_rot_random_6.jpg,1,1,1,0,1,1,1,0,1,0,1
C5.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot45_ccw_0.jpg,1,1,0,1,0,0,1,0,0,0,0
C5_rot45_ccw_1.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot45_ccw_2.jpg,1,0,0,0,0,0,0,0,0,0,0
C5_rot45_ccw_3.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot45_ccw_4.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot45_ccw_5.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot45_ccw_6.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot45_cw_0.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot45_cw_1.jpg,1,1,0,1,0,0,1,0,0,0,0
C5_rot45_cw_2.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot45_cw_3.jpg,1,1,1,1,1,0,0,0,0,0,0
C5_rot45_cw_4.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot45_cw_5.jpg,1,1,0,0,0,0,1,0,0,0,0
C5_rot45_cw_6.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot90_cw_0.jpg,1,1,1,1,1,0,1,0,0,0,0
C5_rot90_cw_1.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot90_cw_2.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot90_cw_3.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot90_cw_4.jpg,1,0,0,1,1,0,1,1,0,1,0
C5_rot90_cw_5.jpg,1,0,0,1,0,0,1,1,0,1,0
C5_rot90_cw_6.jpg,1,1,0,1,0,0,1,1,0,1,0
C5_rot_random_0.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot_random_1.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot_random_2.jpg,1,1,1,1,0,0,0,0,0,0,0
C5_rot_random_3.jpg,1,1,1,1,0,0,0,0,0,0,0
C5_rot_random_4.jpg,1,1,0,1,1,0,1,1,0,1,0
C5_rot_random_5.jpg,1,1,1,1,1,0,1,0,0,0,0
C5_rot_random_6.jpg,1,0,0,1,0,0,0,1,0,1,0
C6.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot45_ccw_0.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot45_ccw_1.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot45_ccw_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot45_ccw_3.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot45_ccw_4.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot45_ccw_5.jpg,1,1,0,0,0,0,0,0,0,0,1
C6_rot45_ccw_6.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot45_cw_0.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot45_cw_1.jpg,0,0,0,0,0,0,0,0,0,0,1
C6_rot45_cw_2.jpg,1,0,1,1,0,1,1,1,1,1,1
C6_rot45_cw_3.jpg,1,1,1,1,0,1,1,1,1,1,1
C6_rot45_cw_4.jpg,1,1,0,1,1,0,1,0,0,0,1
C6_rot45_cw_5.jpg,1,0,0,1,0,0,0,0,0,0,1
C6_rot45_cw_6.jpg,1,0,1,1,0,0,0,0,0,0,1
C6_rot90_cw_0.jpg,0,0,0,0,0,0,0,0,0,0,1
C6_rot90_cw_1.jpg,0,0,1,1,1,0,1,0,0,0,1
C6_rot90_cw_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot90_cw_3.jpg,0,1,1,1,0,0,0,0,0,0,1
C6_rot90_cw_4.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot90_cw_5.jpg,0,0,0,0,0,0,0,0,0,0,1
C6_rot90_cw_6.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot_random_0.jpg,1,1,1,1,0,0,0,0,0,0,1
C6_rot_random_1.jpg,1,1,0,0,0,1,0,0,0,0,1
C6_rot_random_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot_random_3.jpg,1,1,1,1,1,1,1,1,1,1,1
C6_rot_random_4.jpg,1,1,0,1,0,0,0,0,0,0,1
C6_rot_random_5.jpg,0,0,0,1,0,0,0,0,0,0,1
C6_rot_random_6.jpg,1,1,1,1,0,1,1,0,0,0,1
C7.jpg,1,1,1,1,1,1,1,1,1,1,1
C7_rot45_ccw_0.jpg,1,1,1,1,1,0,1,1,1,1,1
C7_rot45_ccw_1.jpg,1,1,1,1,1,0,1,1,1,1,1
C7_rot45_ccw_2.jpg,1,1,1,1,1,0,1,1,1,1,1
C7_rot45_ccw_3.jpg,1,1,1,1,0,0,1,0,0,0,1
C7_rot45_ccw_4.jpg,1,1,1,1,1,0,1,1,1,1,1
C7_rot45_ccw_5.jpg,1,1,1,0,0,0,1,0,0,0,1
C7_rot45_ccw_6.jpg,1,1,0,1,0,0,0,0,0,0,1
C7_rot45_cw_0.jpg,1,1,1,1,1,1,1,1,1,1,1
C7_rot45_cw_1.jpg,1,1,1,1,1,0,1,1,1,1,1
C7_rot45_cw_2.jpg,1,1,1,1,1,0,1,0,0,0,1
C7_rot45_cw_3.jpg,0,0,1,0,0,1,1,0,0,0,1
C7_rot45_cw_4.jpg,1,1,1,1,1,0,1,1,1,1,1
C7_rot45_cw_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C7_rot45_cw_6.jpg,1,1,1,1,1,1,1,1,1,1,1
C7_rot90_cw_0.jpg,1,1,1,1,0,0,1,0,0,0,1
C7_rot90_cw_1.jpg,1,1,1,0,0,0,0,0,0,0,1
C7_rot90_cw_2.jpg,1,1,1,1,0,0,1,0,0,0,1
C7_rot90_cw_3.jpg,1,0,0,0,0,0,0,0,0,0,1
C7_rot90_cw_4.jpg,1,1,1,1,1,1,1,1,1,1,1
C7_rot90_cw_5.jpg,1,0,0,0,0,0,0,0,0,0,1
C7_rot90_cw_6.jpg,1,1,1,1,1,0,1,1,1,1,1
C7_rot_random_0.jpg,1,1,1,1,1,1,1,1,1,1,1
C7_rot_random_1.jpg,1,1,1,1,1,1,1,1,1,1,1
C7_rot_random_2.jpg,1,1,1,1,1,0,1,1,1,1,1
C7_rot_random_3.jpg,1,1,1,1,1,0,1,0,0,0,1
C7_rot_random_4.jpg,1,1,1,0,0,1,0,0,0,0,1
C7_rot_random_5.jpg,1,1,0,1,1,0,0,0,0,0,1
C7_rot_random_6.jpg,1,1,1,1,0,0,1,0,0,0,1
C8.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot45_ccw_0.jpg,1,1,1,1,1,1,0,1,1,1,1
C8_rot45_ccw_1.jpg,1,1,1,1,1,1,0,1,1,1,1
C8_rot45_ccw_2.jpg,1,1,1,1,1,1,0,1,1,1,1
C8_rot45_ccw_3.jpg,1,1,0,1,1,0,1,0,0,0,1
C8_rot45_ccw_4.jpg,1,1,1,1,1,1,0,1,1,1,1
C8_rot45_ccw_5.jpg,1,1,1,1,0,0,1,0,0,0,1
C8_rot45_ccw_6.jpg,1,1,1,1,1,1,0,1,1,1,1
C8_rot45_cw_0.jpg,1,1,0,0,1,1,1,1,1,1,1
C8_rot45_cw_1.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot45_cw_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot45_cw_3.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot45_cw_4.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot45_cw_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot45_cw_6.jpg,1,0,0,1,0,0,1,0,0,0,1
C8_rot90_cw_0.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot90_cw_1.jpg,0,0,0,0,0,0,0,0,0,0,1
C8_rot90_cw_2.jpg,1,0,0,1,1,1,1,1,1,1,1
C8_rot90_cw_3.jpg,1,1,1,1,1,0,1,0,0,0,1
C8_rot90_cw_4.jpg,1,1,1,1,1,1,1,1,1,0,1
C8_rot90_cw_5.jpg,1,1,0,0,1,0,1,0,0,0,1
C8_rot90_cw_6.jpg,1,1,1,1,1,1,1,1,1,0,1
C8_rot_random_0.jpg,1,1,1,0,0,0,1,0,0,0,1
C8_rot_random_1.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot_random_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot_random_3.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot_random_4.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot_random_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C8_rot_random_6.jpg,1,1,1,1,1,1,1,1,1,1,1
C9.jpg,1,1,1,1,1,1,1,1,1,1,1
C9_rot45_ccw_0.jpg,1,1,1,1,1,1,1,1,1,1,1
C9_rot45_ccw_1.jpg,0,1,0,1,0,0,0,0,0,0,1
C9_rot45_ccw_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C9_rot45_ccw_3.jpg,1,0,1,1,0,1,1,0,1,1,1
C9_rot45_ccw_4.jpg,1,1,1,1,1,1,1,1,1,1,1
C9_rot45_ccw_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C9_rot45_ccw_6.jpg,1,1,1,1,0,0,0,0,0,0,1
C9_rot45_cw_0.jpg,1,1,0,1,0,0,0,0,0,0,1
C9_rot45_cw_1.jpg,1,1,1,0,0,0,0,0,0,0,1
C9_rot45_cw_2.jpg,1,1,1,1,1,1,1,1,1,0,1
C9_rot45_cw_3.jpg,1,1,1,1,0,0,0,0,0,0,1
C9_rot45_cw_4.jpg,1,1,1,1,1,1,1,1,1,0,1
C9_rot45_cw_5.jpg,1,1,1,1,0,1,1,1,1,0,1
C9_rot45_cw_6.jpg,1,1,1,1,1,0,1,1,1,1,1
C9_rot90_cw_0.jpg,1,1,1,1,0,0,1,0,0,0,1
C9_rot90_cw_1.jpg,1,0,0,0,0,0,0,0,0,0,1
C9_rot90_cw_2.jpg,1,1,1,1,1,1,1,1,1,0,1
C9_rot90_cw_3.jpg,1,1,1,1,1,1,1,1,0,1,1
C9_rot90_cw_4.jpg,0,0,1,0,0,0,0,0,0,0,1
C9_rot90_cw_5.jpg,1,1,1,1,1,1,1,1,1,1,1
C9_rot90_cw_6.jpg,1,1,1,1,1,1,1,1,1,1,1
C9_rot_random_0.jpg,1,0,1,1,0,0,1,0,0,0,1
C9_rot_random_1.jpg,1,0,1,1,0,1,1,1,1,1,1
C9_rot_random_2.jpg,1,1,1,1,1,1,1,1,1,1,1
C9_rot_random_3.jpg,1,1,1,1,1,1,1,1,1,1,1
C9_rot_random_4.jpg,1,1,1,1,0,0,0,0,0,0,1
C9_rot_random_5.jpg,1,1,1,1,0,1,0,0,0,0,1
C9_rot_random_6.jpg,1,1,1,1,1,1,1,1,1,1,1
U1.jpg,1,1,1,1,1,0,1,1,1,1,0
U10.jpg,1,1,1,1,1,0,1,1,1,1,0
U10_rot45_ccw_0.jpg,1,1,0,0,0,0,0,0,0,0,0
U10_rot45_ccw_1.jpg,1,0,1,1,0,0,1,1,1,1,0
U10_rot45_ccw_2.jpg,1,0,1,1,0,0,1,1,1,0,0
U10_rot45_ccw_3.jpg,1,1,0,0,1,0,0,0,0,0,0
U10_rot45_ccw_4.jpg,0,0,0,0,0,0,0,0,0,0,0
U10_rot45_ccw_5.jpg,1,0,1,1,1,0,0,0,0,0,0
U10_rot45_ccw_6.jpg,0,0,0,1,0,0,0,0,0,0,0
U10_rot45_cw_0.jpg,1,0,1,1,0,0,1,1,1,1,0
U10_rot45_cw_1.jpg,1,1,0,1,0,0,0,0,0,0,0
U10_rot45_cw_2.jpg,1,1,0,1,1,0,1,1,1,1,0
U10_rot45_cw_3.jpg,1,0,1,1,0,0,1,1,1,1,0
U10_rot45_cw_4.jpg,1,1,0,0,0,0,0,0,0,0,0
U10_rot45_cw_5.jpg,0,0,0,0,0,0,0,0,0,0,0
U10_rot45_cw_6.jpg,1,1,1,0,0,0,0,0,0,0,0
U10_rot90_cw_0.jpg,1,1,0,1,1,0,1,1,0,1,0
U10_rot90_cw_1.jpg,1,1,1,1,1,0,1,1,1,1,0
U10_rot90_cw_2.jpg,1,1,1,1,1,0,1,0,0,0,0
U10_rot90_cw_3.jpg,1,1,0,0,0,0,0,0,0,0,0
U10_rot90_cw_4.jpg,0,1,1,1,1,0,1,0,0,0,0
U10_rot90_cw_5.jpg,0,1,0,0,0,0,0,0,0,0,0
U10_rot90_cw_6.jpg,1,1,1,1,1,0,1,1,1,1,0
U10_rot_random_0.jpg,1,0,1,1,0,0,1,1,1,1,0
U10_rot_random_1.jpg,1,0,1,0,0,0,0,0,0,0,0
U10_rot_random_2.jpg,0,0,0,0,0,0,0,0,0,0,0
U10_rot_random_3.jpg,1,1,1,1,1,0,0,0,0,0,0
U10_rot_random_4.jpg,0,1,1,0,1,0,1,1,1,1,0
U10_rot_random_5.jpg,1,1,1,1,1,0,1,1,1,1,0
U10_rot_random_6.jpg,1,0,1,1,0,0,1,1,1,1,0
U1_rot45_ccw_0.jpg,1,0,1,1,0,0,1,1,1,1,0
U1_rot45_ccw_1.jpg,1,1,1,1,1,0,1,1,1,1,0
U1_rot45_ccw_2.jpg,1,0,0,0,0,0,0,0,0,0,0
U1_rot45_ccw_3.jpg,1,0,0,0,0,0,0,0,0,0,0
U1_rot45_ccw_4.jpg,1,1,1,1,1,0,1,1,1,1,0
U1_rot45_ccw_5.jpg,1,0,1,1,0,0,1,1,1,1,0
U1_rot45_ccw_6.jpg,1,0,1,1,0,0,1,1,1,1,0
U1_rot45_cw_0.jpg,1,1,1,1,1,0,1,1,1,1,0
U1_rot45_cw_1.jpg,1,1,0,1,0,0,0,0,0,0,0
U1_rot45_cw_2.jpg,1,1,1,1,1,0,1,1,1,1,0
U1_rot45_cw_3.jpg,1,1,1,1,1,0,1,1,1,1,0
U1_rot45_cw_4.jpg,1,0,1,1,0,0,0,0,0,0,0
U1_rot45_cw_5.jpg,1,0,1,1,1,0,0,0,0,0,0
U1_rot45_cw_6.jpg,1,1,1,1,1,0,1,0,1,1,0
U1_rot90_cw_0.jpg,1,0,0,1,1,0,0,0,0,0,0
U1_rot90_cw_1.jpg,1,1,1,1,1,0,0,0,0,0,0
U1_rot90_cw_2.jpg,1,1,1,1,1,0,1,1,1,1,0
U1_rot90_cw_3.jpg,1,1,0,1,0,0,1,0,0,0,0
U1_rot90_cw_4.jpg,1,0,1,1,0,0,0,0,0,0,0
U1_rot90_cw_5.jpg,1,1,1,1,1,0,1,1,1,1,0
U1_rot90_cw_6.jpg,1,0,1,1,0,0,0,0,0,0,0
U1_rot_random_0.jpg,1,1,1,1,1,0,1,0,1,1,0
U1_rot_random_1.jpg,1,0,1,1,0,0,1,0,1,1,0
U1_rot_random_2.jpg,0,1,0,1,0,0,0,0,0,0,0
U1_rot_random_3.jpg,1,0,1,1,0,0,1,0,1,1,0
U1_rot_random_4.jpg,1,0,1,1,0,0,0,0,0,0,0
U1_rot_random_5.jpg,1,1,1,1,1,0,1,0,1,1,0
U1_rot_random_6.jpg,1,0,1,1,0,0,1,0,1,1,0
U2.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_ccw_0.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_ccw_1.jpg,1,1,1,0,0,0,0,0,0,0,0
U2_rot45_ccw_2.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_ccw_3.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_ccw_4.jpg,1,1,1,0,0,0,0,0,0,0,0
U2_rot45_ccw_5.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_ccw_6.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_cw_0.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_cw_1.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_cw_2.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_cw_3.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_cw_4.jpg,1,0,0,1,0,0,0,0,0,0,0
U2_rot45_cw_5.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot45_cw_6.jpg,1,0,0,0,0,0,0,0,0,0,0
U2_rot90_cw_0.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot90_cw_1.jpg,1,1,0,1,1,1,0,1,1,1,0
U2_rot90_cw_2.jpg,1,0,0,1,0,0,0,0,0,0,0
U2_rot90_cw_3.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot90_cw_4.jpg,1,1,0,1,1,1,1,1,1,1,0
U2_rot90_cw_5.jpg,1,1,1,0,1,0,0,0,0,0,0
U2_rot90_cw_6.jpg,1,1,0,1,1,1,1,1,1,1,0
